 p1 p2 rg se z p h2_obs h2_obs_se h2_int h2_int_se gcov_int gcov_int_se
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par103.sumstats.gz NA NA NA NA -1000.5058 853.7025 1781.9296 870.0636 21.2832 5.6824
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par104.sumstats.gz NA NA NA NA -13.3751 227.5646 1350.6067 226.6929 21.5315 3.2641
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par105.sumstats.gz NA NA NA NA 92.7516 92.9273 1300.7432 62.4046 21.8295 2.1223
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par106.sumstats.gz NA NA NA NA -166.1541 156.6494 1491.4018 150.9231 23.3252 2.7469
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par107.sumstats.gz NA NA NA NA 186.6355 102.4594 1113.5580 69.2872 20.2281 2.1162
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par108.sumstats.gz NA NA NA NA -294.5323 117.6196 1770.9356 107.7555 26.5027 2.3665
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par109.sumstats.gz NA NA NA NA -156.3495 163.0126 2201.9033 188.4362 28.2436 2.8560
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par110.sumstats.gz NA NA NA NA 228.3132 208.2269 1718.4809 109.7478 25.4710 2.3653
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par111.sumstats.gz NA NA NA NA 94.4113 143.0064 1409.4994 100.9500 22.1751 2.2330
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par112.sumstats.gz NA NA NA NA -117.8441 99.6666 1172.0309 100.3993 19.5224 1.8852
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par113.sumstats.gz NA NA NA NA -99.3063 147.6033 755.1117 151.5604 16.5763 2.5495
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par114.sumstats.gz NA NA NA NA -74.5033 41.2709 712.8570 41.8978 16.5803 1.6088
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par115.sumstats.gz NA NA NA NA -104.4662 85.5179 1095.6695 114.5365 19.3333 1.9618
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par116.sumstats.gz NA NA NA NA 407.0505 134.2104 1180.3418 108.3481 19.6922 2.0372
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par117.sumstats.gz NA NA NA NA 569.7411 147.6594 1446.0746 119.0986 20.4979 2.1845
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par118.sumstats.gz NA NA NA NA 12.4944 54.3157 970.4262 38.5439 18.9101 1.7034
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par119.sumstats.gz NA NA NA NA 448.7728 171.3464 1943.1629 105.1615 26.6126 2.4867
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par120.sumstats.gz NA NA NA NA -228.8734 805.5061 3460.5513 748.1483 30.9096 4.9123
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par121.sumstats.gz NA NA NA NA 690.6689 537.5686 3641.9265 405.2277 34.3783 4.3275
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par122.sumstats.gz NA NA NA NA 663.3553 380.6977 3691.2237 282.0712 34.9099 3.3516
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par123.sumstats.gz NA NA NA NA 116.9341 107.7715 1662.3104 73.8028 24.5829 2.0502
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par124.sumstats.gz NA NA NA NA 34.7131 25.0854 314.1222 15.7741 10.4367 0.9156
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par125.sumstats.gz NA NA NA NA 121.8931 33.1073 271.5666 17.4801 9.8440 1.1430
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par126.sumstats.gz NA NA NA NA -68.6023 66.2385 457.4144 65.3777 12.7348 1.6567
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par127.sumstats.gz NA NA NA NA 23.8470 29.8441 330.6254 21.8389 10.2642 1.0148
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par128.sumstats.gz NA NA NA NA -4.7989 26.9471 358.6030 17.1207 11.6036 1.0260
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par129.sumstats.gz NA NA NA NA -22.3094 32.8450 636.0405 23.2849 15.8599 1.4292
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par130.sumstats.gz NA NA NA NA -15.4170 27.4758 463.9477 17.2217 12.6532 1.1381
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par131.sumstats.gz NA NA NA NA 30.0283 21.3480 288.2397 13.7194 9.4443 0.9347
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par132.sumstats.gz NA NA NA NA 97.2533 112.3782 1057.9560 93.2374 18.3677 1.6609
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par133.sumstats.gz NA NA NA NA 34.6244 169.4398 1107.1554 156.2254 18.8524 2.0506
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par134.sumstats.gz NA NA NA NA 54.0873 59.8492 848.8608 55.5265 17.7827 1.9536
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par135.sumstats.gz NA NA NA NA 357.7634 107.6873 678.9460 47.7109 15.6718 1.6194
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par136.sumstats.gz NA NA NA NA -22.3295 94.6354 939.6909 99.7836 19.2177 2.5634
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par137.sumstats.gz NA NA NA NA 33.7482 37.4786 474.9519 38.4135 12.9853 1.3140
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par138.sumstats.gz NA NA NA NA -199.7935 561.8628 2092.1720 551.6815 28.3003 5.1202
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par139.sumstats.gz NA NA NA NA 422.1959 172.5311 1677.0209 136.8395 25.7045 3.2046
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par140.sumstats.gz NA NA NA NA 222.7545 103.6475 1008.0732 88.5247 17.3530 1.6892
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par141.sumstats.gz NA NA NA NA 241.0522 126.6927 1325.2561 102.2391 19.7581 1.9505
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par142.sumstats.gz NA NA NA NA 22.0870 53.9883 791.2998 41.9944 16.6355 1.4460
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par143.sumstats.gz NA NA NA NA 195.9821 109.7810 1517.6387 81.2794 22.6350 2.0939
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par144.sumstats.gz NA NA NA NA -53.2313 184.0746 1342.2085 166.5759 20.1245 1.9910
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par145.sumstats.gz NA NA NA NA 192.3293 83.7668 894.0054 63.3530 17.6722 1.7510
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par146.sumstats.gz NA NA NA NA -67.5223 100.2134 1461.1975 100.5406 23.2636 2.1264
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par147.sumstats.gz NA NA NA NA 328.4951 143.2860 3343.5272 108.6921 35.5734 3.1914
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par148.sumstats.gz NA NA NA NA 336.9046 138.5227 1521.9639 110.3084 23.1223 2.3611
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par149.sumstats.gz NA NA NA NA -9.6137 62.9310 850.0857 55.1241 17.8056 1.8046
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par150.sumstats.gz NA NA NA NA 2005.2375 367.9761 3256.5348 200.4136 34.1388 3.6138
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par151.sumstats.gz NA NA NA NA 609.2206 598.8729 2824.0852 541.5165 30.3761 3.8696
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par152.sumstats.gz NA NA NA NA 27.1167 41.4729 710.6405 29.6105 16.7755 1.4440
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par153.sumstats.gz NA NA NA NA 7.7605 87.6559 991.9472 78.5685 19.0708 2.1101
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par154.sumstats.gz NA NA NA NA -128.9058 102.7324 644.1097 105.3067 15.4424 1.8193
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par155.sumstats.gz NA NA NA NA -73.1801 45.4751 492.9028 44.6945 13.9072 1.5294
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par156.sumstats.gz NA NA NA NA 32.3254 97.8806 713.3079 93.2824 16.0857 2.0218
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par157.sumstats.gz NA NA NA NA -155.9638 265.5406 1187.0444 269.9387 20.6833 2.7403
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par158.sumstats.gz NA NA NA NA -134.6038 304.7070 1173.9888 299.6560 20.2301 3.9329
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par159.sumstats.gz NA NA NA NA -2674.7050 2469.9036 3250.4695 2511.9037 23.4731 9.6185
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par160.sumstats.gz NA NA NA NA -3341.0126 3022.4343 4123.3446 3077.9235 29.3351 10.4785
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par161.sumstats.gz NA NA NA NA -5925.2121 5527.7821 6602.5208 5607.1966 30.2955 14.3146
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par162.sumstats.gz NA NA NA NA -441.8940 368.8584 854.0064 374.5524 16.9122 3.8344
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par163.sumstats.gz NA NA NA NA -316.5061 249.8488 743.6269 253.9983 15.6257 3.1650
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par164.sumstats.gz NA NA NA NA -283.1994 186.0275 689.1441 190.7912 14.4976 2.6597
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par165.sumstats.gz NA NA NA NA -212.8481 120.3709 561.9977 124.1590 13.5497 2.0784
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par166.sumstats.gz NA NA NA NA -75.5234 46.7957 570.7726 47.5073 14.2889 1.5846
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par167.sumstats.gz NA NA NA NA -459.2208 412.0105 921.9520 420.6293 17.6891 3.9821
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par168.sumstats.gz NA NA NA NA -112.8796 133.5078 761.4681 133.4369 17.5234 2.4766
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par169.sumstats.gz NA NA NA NA -201.8453 181.3829 599.6401 185.0289 14.8238 2.6338
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par170.sumstats.gz NA NA NA NA -2823.5984 2600.7580 3537.4291 2653.6653 25.3824 9.7099
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par171.sumstats.gz NA NA NA NA -243.9548 211.4512 737.9632 217.9923 14.9282 2.7893
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par172.sumstats.gz NA NA NA NA -132.3668 92.7881 317.5705 94.7963 9.6671 1.9299
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par173.sumstats.gz NA NA NA NA -253.6674 222.2081 550.5557 226.3348 12.9179 2.9063
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par174.sumstats.gz NA NA NA NA -1621.6361 1425.5204 2033.0936 1456.0233 19.0868 7.1421
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par175.sumstats.gz NA NA NA NA -2003.9439 1843.0141 2629.2247 1880.9682 21.9582 8.0802
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par176.sumstats.gz NA NA NA NA -550.4645 433.9408 1048.6441 444.3902 16.8509 4.0470
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par177.sumstats.gz NA NA NA NA -595.2387 460.6594 969.8041 469.0489 15.5564 4.1457
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par178.sumstats.gz NA NA NA NA 98.5947 47.3195 683.2696 33.7689 15.1698 1.4444
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par179.sumstats.gz NA NA NA NA -238.5165 247.0458 895.4405 252.2966 17.4572 3.1197
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par180.sumstats.gz NA NA NA NA -21.5627 49.9254 815.7749 36.4178 17.3787 1.5238
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par181.sumstats.gz NA NA NA NA 75.6354 47.3204 656.7857 32.3818 15.4601 1.5127
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par182.sumstats.gz NA NA NA NA -83.5525 63.1102 563.5599 60.8984 13.7760 1.6896
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par183.sumstats.gz NA NA NA NA -0.3834 91.0814 840.1845 85.3517 17.7299 2.1762
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par184.sumstats.gz NA NA NA NA 4.7241 64.5405 708.7219 52.6834 15.6776 1.5685
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par185.sumstats.gz NA NA NA NA 13.4784 39.4033 504.7678 27.0790 13.6157 1.3025
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par186.sumstats.gz NA NA NA NA -3.0213 61.4408 601.4296 50.1504 14.5701 1.4816
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par187.sumstats.gz NA NA NA NA -174.4292 56.2867 985.3600 54.5796 19.3842 1.7615
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par188.sumstats.gz NA NA NA NA 36.7521 80.5359 1060.8291 71.3841 19.0454 1.9812
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par189.sumstats.gz NA NA NA NA -221.0807 96.9997 1100.9292 120.5088 19.7766 2.1155
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par190.sumstats.gz NA NA NA NA 64.4915 82.0069 748.2073 62.1510 16.6406 1.6686
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par191.sumstats.gz NA NA NA NA 35.1476 85.2747 749.4987 44.8062 16.8141 1.3789
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par192.sumstats.gz NA NA NA NA -58.0774 42.8910 581.5877 42.3721 14.3342 1.3504
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par193.sumstats.gz NA NA NA NA -30.0788 43.0839 606.3655 36.5586 14.1948 1.3950
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par194.sumstats.gz NA NA NA NA -48.0973 143.9655 481.2456 142.6877 12.4860 2.4963
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par195.sumstats.gz NA NA NA NA -49.9587 37.4577 337.0572 37.5945 10.6711 1.3209
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par196.sumstats.gz NA NA NA NA 130.8823 69.0409 569.5976 50.0186 13.2026 1.4052
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par197.sumstats.gz NA NA NA NA 174.3063 59.3133 481.8447 58.3417 11.1235 1.3512
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par198.sumstats.gz NA NA NA NA 202.7245 87.9173 995.2444 79.3676 16.8875 1.7999
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par199.sumstats.gz NA NA NA NA 428.8374 111.7631 1047.2499 80.5060 17.7326 1.8716
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par200.sumstats.gz NA NA NA NA 84.0983 36.7806 478.7434 21.9567 13.4652 1.2139
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par201.sumstats.gz NA NA NA NA 15.4549 31.9268 452.3119 20.8930 12.7516 1.1213
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par202.sumstats.gz NA NA NA NA 83.2296 68.6379 839.5955 49.4762 18.0539 1.6291
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par203.sumstats.gz NA NA NA NA 148.7137 70.7307 1047.3515 48.1597 19.3665 1.7690
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par204.sumstats.gz NA NA NA NA -78.3162 612.2811 2182.8357 560.2592 23.3753 4.1655
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par205.sumstats.gz NA NA NA NA 98.1527 128.0786 1267.7088 135.6365 20.2562 2.2738
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par206.sumstats.gz NA NA NA NA 261.4017 197.3146 1268.6743 152.5074 19.2199 2.6064
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par207.sumstats.gz NA NA NA NA 440.9970 359.1451 1711.9848 241.5544 23.4435 3.2679
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par208.sumstats.gz NA NA NA NA 403.0810 243.1307 2018.9465 178.1782 25.8656 2.4537
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par209.sumstats.gz NA NA NA NA -1.3664 127.0059 1141.1225 110.2236 18.1516 1.8566
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par210.sumstats.gz NA NA NA NA 25.1786 32.4383 342.2378 18.1807 11.2271 0.9759
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par211.sumstats.gz NA NA NA NA 94.3156 77.4013 1117.4864 53.8187 19.7882 1.7295
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par212.sumstats.gz NA NA NA NA -268.1758 405.4203 1199.8241 408.1665 21.0927 4.1815
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par213.sumstats.gz NA NA NA NA -1.5202 167.8397 671.0777 158.7767 15.3732 2.7857
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par214.sumstats.gz NA NA NA NA 207.8934 85.4822 555.5217 53.9816 13.7545 1.9161
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par215.sumstats.gz NA NA NA NA 122.8297 95.7350 833.9761 70.1710 18.0419 2.1658
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par216.sumstats.gz NA NA NA NA 75.6247 35.6150 402.9032 36.8046 10.4935 1.0905
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par217.sumstats.gz NA NA NA NA 123.7276 79.3015 749.5153 61.3624 14.9218 1.3887
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par218.sumstats.gz NA NA NA NA 122.1994 61.7055 586.8346 39.1972 13.8209 1.3533
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par219.sumstats.gz NA NA NA NA 29.8971 42.3744 722.7768 31.1562 15.7948 1.4398
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par220.sumstats.gz NA NA NA NA -52.7391 97.1682 725.0814 89.8937 15.2109 1.3724
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par221.sumstats.gz NA NA NA NA 42.1782 69.7196 613.1365 54.8780 13.9901 1.4542
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par222.sumstats.gz NA NA NA NA 49.8313 38.9346 472.6495 30.9365 12.4653 1.2324
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par223.sumstats.gz NA NA NA NA 36.7686 49.5196 662.2818 39.4486 15.3824 1.3937
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par224.sumstats.gz NA NA NA NA 13.1462 29.3766 624.5521 23.6556 14.8941 1.3508
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par225.sumstats.gz NA NA NA NA 2.7934 37.6032 763.7754 33.5476 16.7425 1.4993
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par226.sumstats.gz NA NA NA NA 157.3095 70.3528 1464.9577 52.7328 22.9412 2.0669
../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz ../results/ldsc/brain_shape/munged/par227.sumstats.gz NA NA NA NA -59.4389 51.9366 1307.2425 42.3598 22.2585 1.9016
